EmployeeID,FirstName,LastName,Age,Gender,DepartmentID,JobRoleID,EducationID,Salary,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,OverTime,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,PerformanceRating,WorkLifeBalance,HireDate,TerminationDate,EmployeeStatus,Attrition,TerminationReason
104445,Elizabeth,Thomas,44,Female,3,10,4,64800,5400,2.6,2.6,No,4,1,4,3,3,2023-12-05,,Active,No,
104446,Samuel,Bonilla,45,Male,2,8,2,97300,8110,0.0,0.0,No,1,3,2,2,3,2026-06-27,,Active,No,
104447,Susan,Sanchez,29,Female,4,17,4,167500,13960,3.7,0.3,Yes,3,2,4,3,2,2022-10-24,,Active,No,
104448,Ronald,Brown,41,Male,1,3,4,68500,5710,0.2,0.2,No,3,3,2,2,3,2026-04-26,,Active,No,
104449,Brenda,Hayden,18,Female,6,24,3,64400,5370,0.5,0.5,Yes,8,1,4,3,2,2025-09-12,2026-03-11,Terminated,Yes,Retirement
104450,Michele,Bennett,43,Female,1,2,1,52300,4360,0.4,0.4,No,9,3,4,3,3,2025-09-12,2026-02-04,Terminated,Yes,Career Growth / Promotion Elsewhere
104451,Alexander,Hanna,24,Male,4,16,2,75500,6290,3.0,2.4,No,6,3,4,3,4,2023-07-20,,Active,No,
104452,Jacqueline,Miles,43,Female,1,2,3,67800,5650,0.8,0.8,No,33,1,3,3,2,2025-09-07,,Active,No,
104453,Matthew,Jones,35,Male,6,22,2,60400,5030,8.1,0.2,No,1,4,3,3,1,2018-06-14,,Active,No,
104454,Ryan,Harrell,37,Male,2,8,4,114800,9570,3.6,3.6,No,10,4,4,3,3,2022-11-19,,Active,No,
104455,Alvin,Diaz,44,Male,1,1,4,62200,5180,1.5,1.5,No,1,2,4,3,3,2024-07-02,2026-01-08,Terminated,Yes,Position Eliminated
104456,Angela,Jones,20,Female,3,11,4,62900,5240,0.4,0.4,No,3,4,4,3,3,2023-07-27,2023-12-07,Terminated,Yes,Manager / Culture Fit
104457,Laura,Cervantes,35,Female,1,4,4,111800,9320,1.5,1.0,Yes,1,4,3,3,3,2024-12-25,,Active,No,
104458,Brittany,White,45,Female,1,2,1,47800,3980,0.1,0.1,No,3,3,4,4,1,2026-02-24,2026-03-26,Terminated,Yes,Return to Education
104459,Natasha,Adkins,42,Female,9,33,3,101800,8480,5.2,0.2,No,3,1,3,4,3,2021-04-20,,Active,No,
104460,Michael,Evans,31,Male,2,7,1,67800,5650,0.5,0.5,Yes,9,4,4,3,2,2025-07-25,2026-02-07,Terminated,Yes,Policy Violation
104461,Jennifer,Rogers,37,Female,2,8,2,99100,8260,0.1,0.1,No,2,1,1,3,3,2026-06-13,,Active,No,
104462,Rachael,Dominguez,51,Female,3,10,4,60200,5020,0.0,0.0,No,4,2,4,2,2,2026-07-07,,Active,No,
104463,Dustin,Moore,18,Male,1,3,3,64300,5360,8.2,2.7,No,3,2,3,3,3,2018-05-10,,Active,No,
104464,Stanley,Johnson,48,Male,1,3,3,61300,5110,2.7,2.7,No,2,4,2,2,3,2023-11-11,,Active,No,
104465,Paul,Gordon,33,Male,5,21,3,105700,8810,0.1,0.0,No,1,4,4,3,2,2026-04-05,2026-05-06,Terminated,Yes,Manager / Culture Fit
104466,Adam,Wall,35,Male,5,18,3,66700,5560,1.6,1.0,No,6,3,3,3,3,2024-12-13,,Active,No,
104467,Melanie,Liu,33,Female,1,1,4,80400,6700,5.4,1.5,No,2,2,4,3,3,2021-02-21,,Active,No,
104468,Julian,Gallegos,39,Male,4,16,3,84100,7010,4.6,3.7,No,6,3,3,3,2,2021-11-24,,Active,No,
104469,Thomas,Shaw,37,Male,8,30,3,55900,4660,12.0,2.6,No,4,4,4,3,3,2014-07-13,,Active,No,
104470,Michael,Henderson,38,Male,2,7,3,75400,6280,2.6,0.4,No,13,3,4,3,3,2023-11-20,,Active,No,
104471,Brooke,Dudley,28,Female,2,8,3,110500,9210,0.2,0.2,No,1,4,2,2,2,2026-04-24,,Active,No,
104472,Kelly,Spence,26,Female,6,25,3,84800,7070,0.1,0.1,No,12,2,1,3,2,2025-09-29,2025-11-16,Terminated,Yes,Relocation
104473,Calvin,Lewis,38,Male,2,7,4,82700,6890,0.9,0.4,No,3,2,2,4,2,2025-08-21,,Active,No,
104474,Lisa,Robinson,43,Female,5,20,4,82200,6850,4.9,1.0,No,19,3,4,3,3,2021-09-02,,Active,No,
104475,Catherine,Reese,47,Female,2,6,2,60500,5040,0.5,0.5,No,1,4,4,3,4,2025-04-18,2025-11-03,Terminated,Yes,Career Growth / Promotion Elsewhere
104476,Justin,Skinner,30,Male,7,29,1,80200,6680,3.3,2.2,No,2,1,2,4,2,2023-03-16,,Active,No,
104477,Robert,Mcdonald,57,Male,4,13,2,76000,6330,0.1,0.1,Yes,5,3,1,4,3,2026-04-25,2026-06-04,Terminated,Yes,Retirement
104478,Emily,May,39,Female,2,5,3,81800,6820,5.2,4.2,Yes,16,4,3,3,3,2021-04-26,,Active,No,
104479,Ronald,Martin,38,Male,8,31,4,56200,4680,1.3,1.1,No,18,4,4,3,3,2025-03-14,,Active,No,
104480,Robert,Lucas,35,Male,2,8,2,101500,8460,1.0,1.0,No,15,4,2,3,3,2025-06-26,,Active,No,
104481,Cory,Rodriguez,42,Male,5,21,4,119900,9990,0.2,0.2,No,2,4,1,2,3,2026-04-13,,Active,No,
104482,Angela,Morrison,31,Female,1,4,3,87800,7320,2.2,2.2,No,4,1,4,4,2,2024-04-16,,Active,No,
104483,Ryan,Johnson,29,Male,4,14,3,79200,6600,0.7,0.7,Yes,2,4,3,2,4,2025-03-02,2025-11-28,Terminated,Yes,Layoff / Restructuring
104484,Diane,Weaver,27,Female,4,17,3,131200,10930,0.3,0.3,No,1,4,3,3,2,2026-04-04,,Active,No,
104485,Austin,Harper,30,Male,3,10,5,79200,6600,3.6,0.8,No,9,2,4,3,2,2022-12-18,,Active,No,
104486,Peter,Parker,44,Male,6,25,1,76400,6370,4.2,4.2,Yes,17,4,4,3,2,2022-05-16,,Active,No,
104487,Juan,Little,34,Male,3,12,2,89900,7490,2.8,0.4,No,1,4,2,3,4,2023-10-03,,Active,No,
104488,Amanda,Adams,26,Female,6,22,1,44800,3730,4.0,1.5,No,4,3,4,3,2,2022-07-12,,Active,No,
104489,William,Cunningham,18,Male,6,24,3,75000,6250,3.1,0.9,No,1,3,4,3,2,2019-10-13,2022-11-24,Terminated,Yes,Layoff / Restructuring
104490,Kristy,Tyler,38,Female,7,29,3,98900,8240,2.0,2.0,No,1,3,4,2,3,2024-06-29,,Active,No,
104491,Amber,Edwards,45,Female,7,29,3,77600,6470,1.2,1.2,No,14,1,2,3,2,2025-05-10,,Active,No,
104492,Tony,Smith,36,Male,2,7,3,80800,6730,0.9,0.9,No,2,3,1,2,1,2025-08-10,,Active,No,
104493,Howard,Campbell,37,Male,2,6,4,106100,8840,6.8,0.2,No,1,4,4,3,1,2019-09-28,,Active,No,
104494,Jennifer,Lee,20,Female,4,14,4,105000,8750,2.1,1.7,No,1,1,1,3,3,2024-05-30,,Active,No,
104495,Paul,Swanson,23,Male,8,32,3,63800,5320,1.8,1.8,No,1,3,2,2,3,2024-10-01,,Active,No,
104496,William,Park,49,Male,2,5,4,89900,7490,4.6,0.5,Yes,1,3,3,3,2,2021-12-20,,Active,No,
104497,Anne,Russell,49,Female,5,21,4,133200,11100,3.0,2.3,Yes,1,1,2,3,2,2023-07-20,,Active,No,
104498,Natalie,Garcia,37,Female,2,5,4,83000,6920,1.7,0.0,Yes,1,2,4,2,2,2024-10-20,,Active,No,
104499,Robert,Hernandez,29,Male,2,8,3,125300,10440,1.2,0.5,No,1,2,4,4,3,2025-05-11,,Active,No,
104500,Laurie,Reyes,52,Female,1,3,3,63800,5320,0.4,0.4,No,8,4,3,3,4,2026-02-24,,Active,No,
104501,Kevin,Christian,45,Male,2,5,4,98300,8190,0.4,0.4,Yes,3,2,4,3,3,2025-05-07,2025-10-18,Terminated,Yes,Manager / Culture Fit
104502,Dylan,Hernandez,40,Male,3,10,3,55700,4640,4.8,0.4,Yes,12,4,2,2,3,2021-10-06,,Active,No,
104503,Joel,Mcclure,49,Male,4,15,4,107400,8950,1.4,1.4,Yes,6,4,4,3,2,2025-02-22,,Active,No,
104504,Brandon,Higgins,20,Male,4,16,3,86800,7230,0.5,0.5,No,12,4,4,2,3,2024-10-12,2025-04-22,Terminated,Yes,Career Growth / Promotion Elsewhere
104505,Stacey,Aguirre,39,Female,2,5,1,60200,5020,0.2,0.2,No,3,4,1,3,3,2026-04-17,,Active,No,
104506,Martha,Mack,34,Female,3,12,3,85700,7140,4.3,1.3,Yes,1,4,4,3,3,2022-03-29,,Active,No,
104507,Candace,Stuart,28,Female,1,3,4,71600,5970,1.4,0.1,Yes,2,3,1,3,4,2024-08-08,2025-12-17,Terminated,Yes,Manager / Culture Fit
104508,Kelli,Chandler,29,Female,2,5,4,93400,7780,2.2,2.2,No,8,4,2,3,4,2024-04-22,,Active,No,
104509,Matthew,Conrad,39,Male,1,1,3,58600,4880,2.7,2.7,Yes,14,1,1,3,2,2023-10-20,,Active,No,
104510,Gloria,Floyd,49,Female,2,6,5,103100,8590,4.3,1.7,No,2,2,1,3,4,2022-03-17,,Active,No,
104511,Gina,Ward,18,Female,4,14,4,83500,6960,0.6,0.6,No,8,4,4,4,3,2025-12-07,,Active,No,
104512,Savannah,Jordan,33,Female,2,5,4,91000,7580,0.2,0.2,No,5,3,1,3,2,2026-05-02,,Active,No,
104513,Stephanie,Schroeder,18,Female,1,2,3,70900,5910,0.5,0.5,No,8,4,3,3,3,2025-01-19,2025-07-30,Terminated,Yes,Relocation
104514,James,Clark,38,Male,3,12,2,79100,6590,0.1,0.0,No,22,1,3,3,3,2026-06-10,,Active,No,
104515,Leroy,Jones,41,Male,6,24,3,73200,6100,5.3,0.5,No,4,2,3,4,2,2018-02-03,2023-05-19,Terminated,Yes,Position Eliminated
104516,Christian,Burton,22,Male,8,32,4,104200,8680,9.7,0.3,Yes,12,2,3,3,2,2016-10-17,,Active,No,
104517,Kathleen,Ballard,32,Female,2,8,3,126400,10530,6.1,0.4,Yes,10,3,3,3,3,2019-04-20,2025-06-05,Terminated,Yes,Layoff / Restructuring
104518,Charles,Harrell,41,Male,1,2,3,65600,5470,0.2,0.2,No,5,1,3,3,3,2024-10-13,2024-12-27,Terminated,Yes,Retirement
104519,Joshua,Novak,44,Male,2,7,3,66400,5530,4.6,2.4,No,8,4,2,2,3,2021-12-15,,Active,No,
104520,Richard,Miller,54,Male,1,3,1,49700,4140,3.0,0.6,Yes,10,2,3,3,4,2023-07-01,,Active,No,
104521,Anna,Edwards,49,Female,5,21,5,145000,12080,0.3,0.3,No,1,4,2,3,3,2026-04-02,,Active,No,
104522,Taylor,Martin,31,Female,1,3,2,46000,3830,0.7,0.7,Yes,16,3,2,3,3,2025-10-19,,Active,No,
104523,Diana,Cox,31,Female,4,13,4,87100,7260,1.2,0.7,No,8,4,3,3,3,2025-05-01,,Active,No,
104524,Ann,White,38,Female,7,26,3,52900,4410,0.1,0.1,Yes,1,3,4,3,1,2026-06-08,,Active,No,
104525,Patricia,Scott,50,Female,5,21,4,132500,11040,1.0,1.0,No,3,2,3,3,3,2025-07-19,,Active,No,
104526,John,Scott,49,Male,8,30,4,66200,5520,4.3,1.0,No,9,3,4,3,3,2022-03-19,,Active,No,
104527,Sherri,Santos,35,Female,1,3,3,59000,4920,2.2,2.2,No,1,3,3,4,3,2024-05-02,,Active,No,
104528,Brenda,Martinez,37,Female,6,22,3,66500,5540,6.8,6.8,No,3,4,4,3,3,2019-09-06,,Active,No,
104529,Keith,Williams,27,Male,2,7,3,73200,6100,2.2,1.5,Yes,11,2,4,3,3,2024-04-28,,Active,No,
104530,Scott,Morales,34,Male,4,17,4,137500,11460,0.5,0.5,No,1,4,3,3,3,2025-12-27,,Active,No,
104531,Scott,Stark,37,Male,4,13,3,86500,7210,0.4,0.2,No,9,4,3,3,3,2024-09-20,2025-02-05,Terminated,Yes,Better Compensation Elsewhere
104532,Carl,Richardson,57,Male,3,11,2,52100,4340,3.9,2.1,No,1,3,2,3,2,2022-07-31,,Active,No,
104533,Sarah,Crane,43,Female,6,22,3,50300,4190,0.2,0.2,No,3,3,3,4,3,2026-05-03,,Active,No,
104534,Jacqueline,Fleming,30,Female,2,7,3,65000,5420,1.2,0.5,No,3,1,1,3,1,2025-02-17,2026-04-29,Terminated,Yes,Better Compensation Elsewhere
104535,Jonathan,Baker,39,Male,5,19,3,68300,5690,4.8,0.5,No,7,4,4,4,1,2021-09-27,,Active,No,
104536,Shawn,Fleming,51,Male,1,4,4,105100,8760,0.4,0.4,Yes,6,1,4,3,1,2026-02-25,,Active,No,
104537,Marc,Schneider,43,Male,2,8,1,94600,7880,3.1,3.1,No,14,3,4,3,3,2023-05-18,,Active,No,
104538,Patrick,Sanchez,44,Male,4,15,4,98400,8200,0.5,0.5,No,2,1,4,3,2,2026-01-22,,Active,No,
104539,Roberto,Smith,46,Male,7,29,2,91900,7660,4.7,1.0,Yes,16,2,4,2,4,2021-11-03,,Active,No,
104540,Samuel,Roberts,29,Male,7,29,3,96500,8040,3.1,3.1,No,5,4,2,1,4,2021-09-03,2024-09-26,Terminated,Yes,Work-Life Balance
104541,Brooke,Ross,32,Female,2,8,4,117500,9790,0.2,0.2,No,5,4,4,3,2,2026-04-12,,Active,No,
104542,Benjamin,Price,34,Male,8,32,3,70800,5900,1.3,1.3,Yes,24,4,1,2,4,2025-03-25,,Active,No,
104543,Joel,Davis,49,Male,3,10,2,45200,3770,2.4,2.4,No,23,4,4,2,4,2024-01-30,,Active,No,
104544,Julie,Day,47,Female,1,2,4,70800,5900,1.1,0.1,No,1,2,2,2,3,2025-06-15,,Active,No,
104545,Stephanie,Marshall,36,Female,8,31,3,54800,4570,3.6,3.6,Yes,17,4,4,2,3,2016-08-01,2020-03-10,Terminated,Yes,Relocation
104546,Brady,Dennis,37,Male,1,2,3,64300,5360,3.1,0.8,No,2,4,4,3,2,2023-06-04,,Active,No,
104547,Thomas,Nielsen,48,Male,4,17,3,145100,12090,0.9,0.9,Yes,4,1,1,3,4,2025-08-13,,Active,No,
104548,Randy,Gonzalez,35,Male,8,31,4,60500,5040,12.0,3.1,No,8,4,4,3,1,2014-07-13,,Active,No,
104549,Gary,Stewart,47,Male,1,3,4,72100,6010,1.9,1.9,No,5,4,1,2,3,2024-08-29,,Active,No,
104550,Whitney,Tucker,35,Female,8,31,3,45000,3750,1.8,0.3,No,2,4,4,3,4,2024-09-17,,Active,No,
104551,Michael,Alvarez,36,Male,9,33,3,86500,7210,1.7,1.7,No,4,1,1,3,2,2024-10-25,,Active,No,
104552,Donald,Johnson,42,Male,1,3,4,88400,7370,3.3,0.7,No,3,2,1,3,3,2015-05-10,2018-08-26,Terminated,Yes,Relocation
104553,Christopher,Harrison,41,Male,6,23,3,62900,5240,1.5,0.0,Yes,1,1,3,1,4,2024-12-28,,Active,No,
104554,Margaret,Flores,31,Female,7,26,4,69600,5800,0.3,0.3,No,6,3,3,3,3,2026-03-26,,Active,No,
104555,Andre,Burke,38,Male,7,26,3,57600,4800,1.1,1.1,Yes,26,3,2,2,3,2025-06-01,,Active,No,
104556,Jamie,Mayer,34,Female,2,5,2,73400,6120,10.1,0.2,No,2,3,3,3,2,2016-05-29,,Active,No,
104557,Heather,Jordan,58,Female,7,27,4,80300,6690,3.3,3.3,No,1,2,2,4,1,2023-03-05,,Active,No,
104558,John,Brown,34,Male,1,4,3,77400,6450,1.5,1.5,No,17,4,2,3,2,2024-12-12,2026-07-01,Terminated,Yes,Work-Life Balance
104559,Sean,Cisneros,32,Male,5,19,3,80200,6680,1.6,1.6,No,6,3,2,3,3,2024-12-10,,Active,No,
104560,Michael,Nelson,35,Male,1,1,4,69000,5750,0.3,0.3,No,8,2,4,3,2,2024-08-23,2024-11-23,Terminated,Yes,Relocation
104561,Mark,Miller,18,Male,2,8,3,132200,11020,4.2,3.1,No,1,1,4,2,3,2022-05-13,,Active,No,
104562,Benjamin,Sullivan,28,Male,2,8,5,168800,14070,2.3,1.4,No,4,3,4,2,4,2024-03-13,,Active,No,
104563,Edwin,Joseph,26,Male,8,32,2,70400,5870,6.4,2.0,Yes,3,2,3,3,3,2018-07-15,2024-12-19,Terminated,Yes,Position Eliminated
104564,Seth,Warren,24,Male,3,10,3,55600,4630,3.1,1.0,No,3,2,4,3,3,2022-11-25,2025-12-26,Terminated,Yes,Manager / Culture Fit
104565,Michael,Green,34,Male,6,25,2,103300,8610,0.9,0.9,No,1,3,4,3,2,2025-08-21,,Active,No,
104566,Sandra,Davis,18,Female,1,4,3,82300,6860,0.2,0.2,No,16,4,4,1,2,2026-05-07,,Active,No,
104567,Stephanie,Peterson,36,Female,5,21,5,142000,11830,0.4,0.4,No,17,4,3,3,3,2026-02-07,,Active,No,
104568,Nicole,Martin,58,Female,2,7,3,89800,7480,2.5,0.4,Yes,17,4,4,3,3,2023-12-27,,Active,No,
104569,Hannah,Barnes,29,Female,1,2,4,80200,6680,6.6,5.3,Yes,6,2,2,3,2,2019-11-16,,Active,No,
104570,Karen,Barker,42,Female,1,2,3,52400,4370,1.2,1.2,No,2,4,4,4,4,2025-05-03,,Active,No,
104571,Caitlyn,Horton,41,Female,1,4,3,89600,7470,3.0,1.2,No,1,4,3,2,2,2019-10-05,2022-10-10,Terminated,Yes,Better Compensation Elsewhere
104572,Heather,Schwartz,18,Female,3,12,4,96000,8000,1.2,1.2,Yes,3,3,2,3,2,2025-04-13,,Active,No,
104573,Jasmine,Smith,42,Female,8,32,4,91800,7650,1.6,1.6,Yes,2,3,3,3,3,2024-12-14,,Active,No,
104574,Richard,Harper,37,Male,2,6,1,61200,5100,1.9,1.9,No,2,3,2,3,3,2024-08-27,,Active,No,
104575,Angela,Contreras,36,Female,7,28,4,60100,5010,0.0,0.0,No,23,4,3,3,3,2026-07-06,,Active,No,
104576,Lisa,Morris,45,Female,8,31,4,49100,4090,1.0,0.2,No,8,3,3,3,4,2025-07-26,,Active,No,
104577,William,Mcmillan,25,Male,2,7,4,82600,6880,0.5,0.2,No,6,3,3,2,2,2026-01-12,2026-07-01,Terminated,Yes,Better Compensation Elsewhere
104578,Patrick,Doyle,53,Male,2,5,4,79000,6580,0.1,0.1,Yes,21,4,3,2,3,2025-10-13,2025-12-06,Terminated,Yes,Position Eliminated
104579,Emily,Hernandez,39,Female,8,32,4,111600,9300,3.9,0.6,No,1,3,4,3,3,2022-08-04,,Active,No,
104580,Jimmy,Hernandez,40,Male,1,3,2,54000,4500,1.8,1.8,No,1,3,4,4,4,2024-10-07,,Active,No,
104581,Sean,Wilson,34,Male,6,22,4,80500,6710,1.7,1.7,No,1,4,4,3,3,2020-03-14,2021-11-11,Terminated,Yes,Position Eliminated
104582,Tracy,Russell,33,Female,2,5,3,84000,7000,2.5,0.7,No,1,1,4,3,3,2024-01-23,,Active,No,
104583,Kelly,Smith,30,Female,4,14,3,83600,6970,0.3,0.3,No,1,3,2,3,2,2026-03-08,,Active,No,
104584,Jerry,Wall,27,Male,1,3,3,58900,4910,3.6,1.8,No,1,2,4,4,3,2022-11-22,,Active,No,
104585,Beth,Cole,18,Female,4,16,3,88100,7340,3.1,0.7,No,3,3,4,3,3,2023-05-30,,Active,No,
104586,Wayne,Davis,25,Male,1,1,3,64900,5410,0.2,0.2,No,6,4,2,3,3,2024-02-23,2024-05-04,Terminated,Yes,Performance
104587,Colleen,Werner,19,Female,4,14,4,115100,9590,6.5,0.3,No,7,1,3,4,2,2020-01-18,,Active,No,
104588,Jason,Payne,48,Male,2,8,5,178200,14850,4.1,2.0,No,8,2,4,3,4,2022-06-12,,Active,No,
104589,Christopher,Gray,39,Male,1,1,1,47600,3970,0.7,0.7,No,1,4,2,4,3,2025-09-02,2026-05-10,Terminated,Yes,Family / Personal Reasons
104590,Hannah,Farley,41,Female,4,17,2,105100,8760,1.0,1.0,Yes,4,3,2,3,2,2025-06-27,,Active,No,
104591,Valerie,Ray,40,Female,5,18,4,81100,6760,5.6,3.6,Yes,7,2,3,3,2,2020-12-12,,Active,No,
104592,Adrian,Cervantes,37,Male,8,31,4,57400,4780,0.0,0.0,No,2,3,3,3,3,2026-07-04,,Active,No,
104593,Alan,Mosley,51,Male,7,26,3,57200,4770,0.8,0.8,No,1,2,2,3,2,2025-09-13,,Active,No,
104594,Jonathan,Parrish,30,Male,4,16,4,98200,8180,0.4,0.4,No,19,3,4,3,2,2026-02-13,,Active,No,
104595,Michael,Banks,42,Male,1,4,4,124900,10410,4.7,4.7,No,1,4,3,4,3,2021-11-07,,Active,No,
104596,Jesus,Jenkins,43,Male,4,17,3,140900,11740,7.2,2.8,No,7,3,4,3,3,2019-04-30,,Active,No,
104597,Heather,Daniels,52,Female,1,4,4,110300,9190,0.8,0.8,No,1,3,3,4,2,2025-09-10,,Active,No,
104598,Kelly,Hubbard,55,Female,2,7,4,94700,7890,1.1,1.1,No,2,4,2,3,4,2025-06-18,,Active,No,
104599,Brian,Thompson,34,Male,1,4,1,80900,6740,1.2,1.2,Yes,1,1,4,3,2,2025-03-17,2026-05-22,Terminated,Yes,Retirement
104600,Jeffrey,Thompson,33,Male,6,24,1,63200,5270,5.4,1.5,No,11,4,4,3,1,2021-03-02,,Active,No,
104601,Kurt,Daniels,43,Male,6,24,4,76200,6350,0.0,0.0,No,14,1,4,3,3,2026-06-26,2026-07-10,Terminated,Yes,Relocation
104602,Jane,Bruce,42,Female,2,5,4,111500,9290,12.0,1.2,No,3,4,1,3,3,2014-07-13,,Active,No,
104603,Michael,Kim,46,Male,4,17,4,163300,13610,1.9,0.4,Yes,8,3,2,3,2,2024-07-28,,Active,No,
104604,Diane,Oliver,32,Female,4,15,4,93100,7760,1.9,1.7,Yes,6,4,4,3,2,2024-08-20,,Active,No,
104605,Timothy,Vincent,48,Male,2,7,4,90500,7540,6.7,0.3,No,1,2,1,3,4,2019-10-17,,Active,No,
104606,Whitney,Shaffer,37,Female,2,5,3,72700,6060,0.3,0.3,Yes,11,4,4,4,3,2026-02-21,2026-06-10,Terminated,Yes,Manager / Culture Fit
104607,Ashley,Banks,37,Female,5,19,2,69700,5810,2.5,0.2,No,1,3,3,3,3,2024-01-20,,Active,No,
104608,Lisa,Jenkins,47,Female,1,1,4,78200,6520,1.9,1.9,No,31,3,2,2,4,2024-05-28,2026-05-10,Terminated,Yes,Family / Personal Reasons
104609,Kathleen,Walton,18,Female,2,5,4,92600,7720,3.1,0.5,No,9,4,3,3,2,2023-06-16,,Active,No,
104610,Timothy,Garcia,30,Male,6,24,3,54200,4520,0.1,0.1,No,8,4,3,4,3,2026-06-16,,Active,No,
104611,Jeremy,Perkins,31,Male,2,8,2,101900,8490,0.1,0.1,No,9,1,3,3,2,2026-05-23,,Active,No,
104612,Andrew,Roberts,35,Male,1,1,3,55400,4620,0.6,0.6,No,26,3,4,2,1,2025-12-09,,Active,No,
104613,Jason,Walker,34,Male,5,19,4,84800,7070,0.6,0.6,Yes,6,4,3,4,2,2025-03-24,2025-10-19,Terminated,Yes,Career Growth / Promotion Elsewhere
104614,Jordan,James,19,Female,1,3,2,56500,4710,3.1,0.6,Yes,1,4,1,1,3,2023-05-21,,Active,No,
104615,Craig,Harrison,48,Male,8,31,5,55900,4660,3.3,0.1,No,1,4,2,3,3,2023-03-30,,Active,No,
104616,Belinda,Ponce,35,Female,4,14,1,71400,5950,0.2,0.2,No,9,3,2,3,3,2026-04-22,,Active,No,
104617,Suzanne,Gutierrez,56,Female,1,3,3,52100,4340,2.1,2.1,No,4,3,4,3,3,2024-05-19,,Active,No,
104618,Robert,Padilla,18,Male,4,15,4,102000,8500,1.3,1.3,No,12,3,4,3,1,2024-12-20,2026-04-14,Terminated,Yes,Family / Personal Reasons
104619,Patrick,Smith,43,Male,5,18,4,74800,6230,0.5,0.5,No,25,3,3,3,4,2025-12-22,,Active,No,
104620,Jade,Walker,44,Female,1,1,5,80800,6730,1.6,1.6,No,6,4,4,4,1,2024-12-11,,Active,No,
104621,Diane,Hobbs,38,Female,5,19,3,76900,6410,1.9,0.6,No,15,4,2,3,2,2024-08-05,,Active,No,
104622,Dennis,Roberson,53,Male,6,23,4,68900,5740,0.0,0.0,No,11,1,3,3,1,2026-07-03,2026-07-10,Terminated,Yes,Manager / Culture Fit
104623,Robert,Perry,29,Male,1,3,3,61300,5110,4.5,4.4,No,13,2,3,3,3,2022-01-04,,Active,No,
104624,David,Mccullough,58,Male,5,19,2,62800,5230,1.1,1.1,No,1,1,3,4,2,2024-08-25,2025-09-25,Terminated,Yes,Family / Personal Reasons
104625,Jennifer,Smith,37,Female,2,6,4,85100,7090,2.4,0.7,No,7,4,3,2,3,2024-02-06,,Active,No,
104626,Christian,Brooks,36,Male,2,8,2,95600,7970,0.6,0.6,No,13,2,3,1,3,2025-11-30,,Active,No,
104627,Ruth,Wilkins,36,Female,4,14,3,83900,6990,0.0,0.0,No,4,3,3,3,3,2026-07-02,,Active,No,
104628,Kyle,Rogers,21,Male,8,32,2,63600,5300,3.5,3.5,No,1,3,1,4,2,2023-01-10,,Active,No,
104629,Tina,Haney,23,Female,9,33,2,90000,7500,4.1,2.5,No,26,1,3,4,3,2022-06-19,,Active,No,
104630,David,Beltran,31,Male,4,15,4,93500,7790,1.3,1.3,No,2,1,3,3,1,2025-02-11,2026-06-10,Terminated,Yes,Career Growth / Promotion Elsewhere
104631,Corey,Newman,32,Male,5,19,4,86800,7230,1.9,1.2,No,3,3,1,3,3,2024-08-15,,Active,No,
104632,Sandra,Solis,36,Female,4,17,1,116200,9680,0.7,0.7,No,7,4,3,3,3,2025-11-07,,Active,No,
104633,Laura,Anderson,34,Female,1,2,2,62400,5200,4.4,4.3,No,5,3,3,4,4,2022-03-04,,Active,No,
104634,Makayla,Madden,46,Female,2,8,1,89500,7460,0.2,0.2,Yes,2,3,4,3,3,2026-04-18,,Active,No,
104635,Christopher,Strong,44,Male,1,4,5,125900,10490,1.1,1.0,No,14,4,3,2,3,2025-05-28,,Active,No,
104636,Kelly,Kim,48,Female,5,21,1,92300,7690,4.8,0.7,No,19,3,3,4,3,2021-10-05,,Active,No,
104637,Brett,Owen,47,Male,2,6,3,71900,5990,1.1,1.1,No,3,1,2,3,3,2025-06-16,,Active,No,
104638,Jonathan,Welch,40,Male,6,25,4,109700,9140,0.1,0.1,No,5,4,3,4,4,2026-06-05,2026-07-09,Terminated,Yes,Relocation
104639,Rachel,Cameron,33,Female,7,27,3,56500,4710,2.0,2.0,No,7,3,3,3,1,2024-07-04,,Active,No,
104640,Mark,Green,34,Male,1,3,3,62000,5170,2.8,0.2,No,14,4,1,3,4,2023-09-20,,Active,No,
104641,Juan,Fry,31,Male,8,30,4,71200,5930,7.1,5.5,Yes,6,3,3,3,2,2019-05-23,,Active,No,
104642,Dalton,Davis,41,Male,2,7,4,95500,7960,3.6,2.1,Yes,4,1,4,3,2,2022-11-28,,Active,No,
104643,Jessica,Fuller,39,Female,6,22,3,61700,5140,1.0,1.0,No,2,1,3,3,2,2023-08-23,2024-09-04,Terminated,Yes,Better Compensation Elsewhere
104644,Leslie,Johnson,40,Female,6,23,2,54200,4520,2.1,1.7,No,7,1,4,2,4,2024-06-19,,Active,No,
104645,Michael,Knapp,38,Male,5,21,4,157000,13080,0.4,0.4,Yes,15,3,3,3,3,2025-09-11,2026-02-21,Terminated,Yes,Work-Life Balance
104646,Angela,Reyes,30,Female,4,16,2,72800,6070,0.9,0.9,No,1,4,2,3,2,2025-08-16,,Active,No,
104647,Natalie,Anderson,33,Female,1,3,2,54000,4500,1.9,1.4,No,6,4,4,3,2,2024-08-29,,Active,No,
